Year,Label,Label 2,United States,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
1917,Share of Total Wealth Earned by Richest 10%,RICH10,40.50765745,35.57640407,11.529033,34.7458842,26.41764924,40.79692068,36.91837591,44.03837893,61.30677525,53.02439685,45.71849697,38.64238637,43.42504879,24.26087547,41.82558519,34.35213757,24.42451879,29.11365428,36.99735607,38.42945494,39.56806642,52.177854,47.06303996,40.11718243,34.07115568,25.3135389,41.23906566,32.40271628,25.052109,35.1355141,40.88743336,46.50359057,33.5416849,50.73992668,31.99675745,25.13437584,39.36603612,34.49714621,35.16996189,40.71306232,41.74590571,26.45771783,18.95937892,40.43109773,40.69984285,33.78879597,40.66692424,38.19064259,38.39547497,34.06421746,37.35146772,32.98119445
1917,Share of Total Wealth Earned by Richest 5%,RICH5,30.64153929,26.89889092,7.183598007,24.2209919,20.48562775,29.1018073,26.44530806,32.56484356,50.94209119,38.38754411,34.942979,29.62439681,36.57958205,16.55967779,30.21507552,25.09302883,16.31966058,20.82511275,28.3552546,30.23456558,30.80121659,39.41258741,36.44582781,29.75549211,24.56839542,19.79151599,31.860185,21.61957284,16.15031934,22.43820132,31.90326334,34.29343652,23.32076761,40.32324978,24.6066372,17.0894998,29.8732213,25.95260767,25.95961264,30.96675941,32.58010046,19.76393,11.65865926,30.92230704,31.32151894,23.98283808,31.87531488,29.01565967,26.74518148,26.35176135,27.49851147,23.70785365
1917,Share of Total Wealth Earned by Richest 1%,RICH1,17.7371481,14.68419496,2.878634947,12.02963579,11.47669163,15.39271009,13.66189496,19.53548023,38.86309974,21.67643441,18.11535519,15.60032858,25.14758953,7.288217272,17.07224365,11.77401501,6.51578717,9.515303245,15.3401337,16.96137107,17.48789844,22.45933208,23.43911668,16.43266661,12.87016264,12.08662904,17.34521781,9.674858049,6.543882649,9.322808172,17.93162441,19.99583409,11.56689895,27.44850507,14.05460227,6.52269411,17.51870137,12.91779554,13.19964524,19.22716054,21.61776293,9.953991348,4.007065447,16.68539818,15.7390307,12.0191802,18.61157499,15.41178719,12.92451441,14.75404353,14.20806238,12.13521676
1917,Share of Total Wealth Earned by Richest 0.5%,RICH05,14.34259003,10.93675453,2.036288373,8.991360435,8.303515243,11.79296723,10.57038144,15.62550162,35.06337151,16.94564058,13.3570727,11.33630631,20.92983638,5.234706527,13.7010188,8.815356259,4.506531548,7.027056205,11.55007528,13.1068147,13.6651347,17.55372798,19.04926855,13.17390252,10.26254957,9.24226628,13.630304,6.955418379,4.608799452,6.483106029,13.98737868,15.99340023,8.754609622,23.02683706,10.62986512,4.384083359,14.21789104,9.833478419,9.954118622,15.84270094,18.10433548,7.161981686,2.582970178,12.54232852,11.88387913,9.12469629,14.9341895,11.73741274,9.651091829,11.70751499,11.02064973,8.958859004
1917,Share of Total Wealth Earned by Richest 0.1%,RICH01,8.401536971,5.477203331,0.961988147,4.396286326,3.745778856,5.927373979,5.789698049,8.430723466,26.59438057,8.851034035,6.533334946,5.473607425,11.9621839,2.467338445,7.80614356,4.559738487,1.980871192,3.520074939,5.939440862,6.627287699,7.261232356,9.13788632,10.32070889,7.553702309,5.857308676,4.622060649,7.406367734,3.188565605,2.137717888,2.670735424,7.419380941,8.980261203,4.482566605,14.0603404,5.638930815,1.780596942,8.238969812,5.315025601,5.0533913,9.366708648,11.28260339,3.337850331,0.980910424,6.129050343,6.086914112,4.643672624,8.835534025,5.99075162,4.806957109,6.459222721,5.822420684,3.956609369
1917,Share of Total Wealth Earned by Richest 0.01%,RICH001,3.365203017,1.857475386,0.358517284,1.382162584,0.988355018,1.830880799,2.086817916,2.883666016,14.74516685,2.471407435,2.332229911,1.746828762,3.186789173,0.861189372,3.015497401,1.407704351,0.517345632,1.069552899,1.830228317,1.908029621,2.224315902,3.057333334,3.118387556,2.911585796,1.851859489,1.380162694,2.537127676,1.012656641,0.654754108,0.521510189,2.208108084,3.189261444,1.432427514,6.266260472,2.158413926,0.430957561,3.350178177,2.110754444,1.919418243,3.555139707,4.894052705,1.059512984,0.241843036,1.566947132,2.201364582,1.548918704,3.642806242,1.914107479,1.598184046,2.083553972,1.704483881,0.978894923
1917,Average Income,Avg Inc,1044.724231,435.3432483,3183.394991,1140.288617,670.7379421,1246.432181,1156.412044,1261.687198,1279.744849,1227.239475,494.5671694,539.3329315,664.5820452,1435.776725,1193.911585,836.3077235,1612.942531,1193.073239,576.6554979,760.6507615,745.700278,1052.824879,1243.306019,893.4401841,1161.798111,614.8961117,838.7317375,1270.929137,1950.051793,1120.207547,776.3417347,1113.376519,857.8411921,1568.110199,529.8388011,1332.987073,1028.748493,924.1056869,966.3076851,1249.700269,1395.113259,743.1926758,2297.180065,508.0286569,729.6131675,1036.440411,698.0176336,635.177944,967.0390631,870.2107162,828.7115126,1402.491959
1917,Total Income,Total Inc,42193265.25,374381.3855,82464.1879,137000.6241,437022.6812,1704502.666,443271.0609,640752.1301,111464.8161,188674.1109,184353.0782,570353.0316,72194.06719,229810.5099,3021652.281,1040679.14,1587365.049,882760.9365,534599.6446,499420.1579,239372.6835,568500.3816,1803872.802,1241986.79,996062.2958,427356.8711,1179489.379,269190.352,993843.0903,43849.10377,144883.1664,1300678.191,123314.1281,6347407.51,454114.3365,304166.5488,2382765.416,669088.7129,314203.116,3997044.958,319733.4706,439893.7321,558871.8467,445346.8333,1206680.971,165796.3235,104472.311,514366.6168,529481.4971,441410.2729,818280.5985,105019.3826
1917,Adjusted Gross Income,Adj Gross,13652383.21,73508.562,10549.506,39635.508,68321.286,632608.546,137853.875,249186.724,56459.176,104357.892,54378.496,137775.612,21888.755,46465.514,1119960.6,261265.426,337283.861,202159.002,124826.244,134349.18,66950.71,253433.289,717512.002,387824.91,275510.103,61763.713,362026.687,81207.992,251988.895,16423.316,42843.296,521042.424,31644.721,2774035.148,84220.131,61233.723,740406.422,170751.358,84746.023,1360802.293,112129.569,70917.349,109794.86,111964.54,350297.337,45044.946,29540.804,130682.859,169727.615,106921.202,228190.253,28855.603
1917,Consumer Price Index (CPI) 2014,CPI,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874,16.9433874
1918,Share of Total Wealth Earned by Richest 10%,RICH10,40.10704545,32.34152199,7.673951512,35.73239399,27.43241347,41.28224784,34.01426012,41.32243109,63.35076024,46.44778476,46.41907143,40.33056857,48.26743117,24.16556721,41.89569027,33.76359385,25.01062726,30.24407236,36.23777199,40.82643684,38.41119472,47.47197902,45.83489301,40.47180655,35.53906427,26.42824192,41.87934548,30.4980109,23.66084405,33.59828088,38.58279078,43.32420734,33.56899207,52.12719136,33.3886398,23.00500123,36.05009356,37.03893877,33.92093826,36.48527968,40.74499356,27.72792898,17.8150012,40.50372631,41.51917878,32.89685335,40.68034889,37.22841235,31.39804301,31.27653243,36.12351718,34.97304489
1918,Share of Total Wealth Earned by Richest 5%,RICH5,29.4933927,25.16393351,4.711515141,24.43702766,22.11206765,29.49490418,22.85675112,30.43701555,49.57606405,34.19148552,36.65562118,32.64800757,40.52885559,15.88829845,30.49558767,24.21941627,16.3929382,21.91575774,28.94392821,33.49900121,29.24724509,34.07984774,34.76273838,29.8209595,25.52998519,21.11511639,32.20842956,19.83026882,15.23201483,21.16366244,28.69294726,31.34999874,22.96793874,40.98786484,27.43110225,14.99894121,25.34966563,28.8712565,24.32167545,26.50094536,31.37394561,22.28189626,11.0272521,32.53628595,32.22681232,22.35483036,32.01807864,29.01700046,21.00015644,22.33039802,26.21322078,25.93914377
1918,Share of Total Wealth Earned by Richest 1%,RICH1,15.96147266,11.81730013,1.327409905,11.88463571,11.99329088,15.22257189,10.5291234,17.34244809,33.7330554,19.24983476,18.26107042,17.35882814,26.17666095,6.038522198,16.44111926,10.57839872,6.222442037,8.957176008,14.80833342,18.87382105,14.71332612,18.71107274,21.25823186,15.5466379,12.41099612,11.9746654,16.38601617,9.0566498,5.910424366,8.078935442,14.92580482,17.41615839,9.128965356,26.48988657,16.45915144,5.647542005,13.45516852,13.22573882,11.88983517,15.23653048,19.95984486,11.39584208,3.765048904,16.88623936,16.41169578,9.755843143,16.52301742,14.03075811,9.658105627,9.944005562,12.75699397,13.21864093
1918,Share of Total Wealth Earned by Richest 0.5%,RICH05,12.42951801,8.291248181,1.009655833,8.638259664,8.44581334,11.35877725,7.735619772,13.44162817,28.49056064,14.58253891,13.01336736,12.57646954,21.36622608,3.938413724,12.58162594,7.55913155,4.135451275,6.112342067,10.82231822,14.32500725,11.08214218,14.33100446,16.91100212,11.98034001,9.452596682,8.405096109,12.26061439,6.416973241,3.962081615,5.041289517,11.44389837,13.45033683,6.192186948,21.46434498,12.39567892,3.608420521,10.43450285,9.505881706,8.809756272,12.24653754,16.16423314,7.844923436,2.367246889,12.4089919,12.21003685,6.779053127,12.66717906,10.2840816,6.95243157,7.305465163,9.60776669,9.401196102
1918,Share of Total Wealth Earned by Richest 0.1%,RICH01,6.716482246,3.785859606,0.497044731,4.185297751,3.586979821,5.351285135,3.794161794,6.688499857,18.58501276,7.095593993,5.647997794,5.959977367,12.74531947,1.540280279,6.512483146,3.544067454,1.662666241,2.574251797,5.194198616,6.945435526,5.562264086,7.17526661,9.002581862,6.440602575,5.085882765,3.80553481,5.873292924,2.925294784,1.628850621,1.7580223,5.757283028,6.963272701,2.939865183,12.12375186,6.433124159,1.271361861,5.488524714,4.478793309,4.392698521,6.919984279,9.188916545,3.281974095,0.849076391,5.951222061,5.880170446,2.795241966,6.617712191,4.813879881,3.189548488,3.58545902,4.708570509,3.895409724
1918,Share of Total Wealth Earned by Richest 0.01%,RICH001,2.454227078,1.033197122,0.143927523,1.396124185,0.900557205,1.486377202,1.267587947,1.9610527,9.931134782,1.880360751,1.381189175,1.653660411,3.829732466,0.42542019,2.241266291,1.02813742,0.409970973,0.667231005,1.48606007,1.964322751,1.695601043,2.455970408,2.885050503,2.324423884,1.790354365,1.018682662,1.605370501,1.070279677,0.420429658,0.446635186,1.519551937,2.248105318,0.895901591,4.942604572,2.338743272,0.261475278,1.923769584,1.442608986,1.663324083,2.54207336,3.504389335,0.832188963,0.197299928,1.63219559,1.851216614,0.670703279,2.008025715,1.379725068,1.028680763,1.152518512,1.248204703,0.911273566
1918,Average Income,Avg Inc,1159.728783,682.5453799,4395.333733,1092.121634,709.1427351,1268.435008,1264.154284,1405.50258,1038.241289,1524.604218,539.6308227,551.1970731,574.6138553,1611.117163,1262.717891,989.8178555,2042.186396,1227.819516,731.4045263,737.7402113,895.6574405,1191.558913,1421.360257,895.0082659,1152.600802,669.81617,901.7430671,1291.816784,2246.444003,1178.140751,986.0504884,1307.42765,947.8359534,1451.98781,534.4619424,1854.189975,1298.150149,831.6413536,1188.249787,1537.713326,1527.137656,736.4062509,3025.335513,600.0409469,767.9284516,1132.583064,773.1041429,797.354901,1414.903116,1197.953771,995.4486943,1184.175354
1918,Total Income,Total Inc,46912265.56,583581.7308,114019.659,135817.9165,461551.4882,1787093.917,484639.1409,718349.8481,90221.92407,237430.6397,204021.5384,580426.5709,62508.92395,261524.7427,3203159.665,1225440.041,2002590.459,901756.907,673265.106,482193.6903,283929.5357,643210.4247,2063321.949,1256889.737,994474.2245,459828.6573,1259304.599,282219.0553,1140706.904,44979.05012,181804.9607,1540724.663,134750.6871,5880954.659,457317.9108,420535.9708,3020911.923,606109.1522,391020.6098,4915475.383,349313.0057,432929.7387,729842.1938,523136.7385,1279267.52,182452.9918,113842.748,643876.685,784473.0894,610792.0469,983427.4078,90847.43107
1918,Adjusted Gross Income,Adj Gross,15924639.36,121250.953,15434.987,41579.45,76354.037,701850.38,159487.951,295617.84,48358.031,138966.315,63681.401,148366.439,20054.94,55954.296,1256309.485,325549.44,450267.585,218524.054,166350.127,137261.983,84033.212,303421.092,868460.461,415313.164,291074.629,70323.185,409013.021,90091.83,306053.565,17826.669,56889.284,653112.589,36591.416,2719713.784,89748.811,89586.415,993314.432,163678.297,111601.05,1770848.133,129630.322,73855.345,151725.486,139173.691,392975.557,52454.404,34063.265,173104.495,266096.746,156557.747,290199.685,26413.937
1918,Consumer Price Index (CPI) 2014,CPI,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881,14.42629881
1919,Share of Total Wealth Earned by Richest 10%,RICH10,40.31563788,33.77654966,7.478085901,31.87435693,25.69063754,40.77445319,36.36150925,40.18308735,58.33050251,45.57381814,42.96479179,38.75550767,44.89594834,24.80923817,42.63935933,33.69136029,25.62100164,30.7945567,36.04986154,39.17227438,37.13972508,45.96013945,44.91888135,39.94092728,33.3323296,25.5501721,43.32009378,29.5403995,27.47487784,32.46772658,35.83127076,42.74606075,38.40314578,52.83907686,30.98680641,25.59976426,39.11645709,36.56812131,32.06481941,39.10762676,40.68886625,24.84209567,21.62770742,39.81232611,39.23953906,33.45918245,39.5815386,35.4224115,32.17255204,34.4929779,37.34928022,24.62954386
1919,Share of Total Wealth Earned by Richest 5%,RICH5,30.16769917,27.01434391,4.238947398,22.12731172,21.01918699,29.87188304,26.00065576,30.15258572,46.52893377,34.0160025,33.19541688,31.77095894,36.27769861,16.89253992,31.24672899,24.10579655,16.95202763,21.92774742,28.82446855,31.55598986,27.41712376,34.09808169,34.54976808,29.76218348,23.78386501,21.43738956,33.75151581,19.54508303,19.00430582,21.38966561,25.65089472,31.17592623,28.25405372,42.4850137,26.07724348,17.004978,29.01178231,28.38022183,23.25307888,29.54742195,31.59646348,20.02132496,14.03472165,32.79055812,29.39264893,22.80080509,30.46940955,26.3307518,22.85488304,26.00878011,27.48083454,16.92023719
1919,Share of Total Wealth Earned by Richest 1%,RICH1,16.41077833,13.53683185,1.077434192,10.06186931,10.10543582,15.38180199,12.39523688,16.96806049,31.18492128,18.57093461,15.94555424,15.64497369,20.29878901,6.599395655,16.41785524,10.96522687,6.782644499,9.270303863,13.40110307,17.86226516,13.15449448,18.97467998,21.02627498,16.35213777,11.94537593,12.46596621,17.44548104,8.074537716,8.117218321,8.719143208,12.5015981,17.10214765,12.17056252,27.14170722,14.36048056,6.431158893,15.68005984,13.51414083,11.52085326,17.1046103,19.21130797,9.123110746,5.284087575,16.99451236,14.74403936,9.659702862,15.60815557,12.69483092,10.71413813,12.52821318,12.83974055,7.813824724
1919,Share of Total Wealth Earned by Richest 0.5%,RICH05,12.63829306,9.782804327,0.800513762,7.116682989,7.09339969,11.27960235,8.985697471,12.85909463,26.04760563,13.89369234,11.67387529,11.46138272,16.35429223,4.344834606,12.46482172,7.973458957,4.526214319,6.502945043,9.515953864,13.64841971,9.67127493,14.29380308,16.44812973,13.0109763,8.876994158,9.218739035,13.00583194,5.638226171,5.563602478,5.888045829,9.250188358,13.05958853,8.28143533,21.51482941,10.71511367,4.185291299,11.9176419,9.857222764,8.543300799,13.45901999,15.15399711,6.461000002,3.42475144,12.51971432,10.86227728,6.608594911,11.66068965,9.277895219,7.643984988,9.216723018,9.230530418,5.490254474
1919,Share of Total Wealth Earned by Richest 0.1%,RICH01,6.629717376,4.563503677,0.360997828,3.127380502,3.017895772,5.19702514,4.321267097,6.11778309,16.61535882,6.682740015,5.372090124,5.357534862,9.334338565,1.655707107,6.300872481,3.71451589,1.766129142,2.91890352,4.196944698,6.806324325,4.705514341,6.938309479,8.359840013,7.734286024,4.556695327,4.376626734,6.144678315,2.462438421,2.321728725,2.314900528,4.457974396,6.605374884,3.48458112,11.40905731,5.456919279,1.535672132,5.953748692,4.738434108,4.285083706,7.304337405,8.092704059,2.865261598,1.249277014,5.906092878,5.206731952,2.679621483,5.964106695,4.186703457,3.508790373,4.534074683,4.21451999,2.283061233
1919,Share of Total Wealth Earned by Richest 0.01%,RICH001,2.28652971,1.205356986,0.085697982,0.84649364,0.756853498,1.450474302,1.281977697,1.616804026,7.532464046,1.86750429,1.669624915,1.449214316,2.532182499,0.415442704,2.053862013,1.03264749,0.402533764,0.887343412,1.106292573,1.996375302,1.508092088,2.120748024,2.461434848,4.040016221,1.40225619,1.184235001,1.626493975,0.786599474,0.621290554,0.830989158,1.238693542,2.085159516,0.855720119,3.995982192,1.960911627,0.307056318,1.925491807,1.605550027,1.5553203,2.536346332,2.521942814,0.721710291,0.256310973,1.57155402,1.621485477,0.614723636,1.678244905,1.130633954,1.116474904,1.29313103,1.14651552,0.550736616
1919,Average Income,Avg Inc,1321.186671,687.2073978,4877.56949,1417.645348,1045.908392,1565.16674,1376.546416,1494.751028,1230.926039,1638.869176,815.6933042,744.6275155,862.8906835,1690.412028,1516.321267,1159.75766,2182.092693,1363.948983,869.6990657,990.5582084,1104.762255,1424.182919,1622.59404,1290.942679,1373.724594,887.9627337,949.769751,1370.132014,1925.783757,1287.055551,1253.430776,1495.021853,752.3613242,1667.299484,876.6536294,1518.505527,1271.729646,1111.682169,1590.457637,1452.196993,1568.322631,1302.609664,2435.236726,764.4352455,1134.708,1207.160519,969.2724616,1040.315453,1556.312943,1024.200238,1053.332365,2087.655173
1919,Total Income,Total Inc,54237824.29,591880.2024,128378.5539,184892.8242,688975.2928,2301855.202,534760.1129,778981.8184,108126.7702,261944.1422,316919.1162,791081.3366,95240.75762,281948.0033,3906173.424,1447365.386,2160214.671,1007442.164,805381.7955,653015.487,350415.9946,778671.6616,2387788.032,1855597.763,1208540.404,610063.0419,1334539.521,312811.8457,987144.8788,48556.7238,231332.4834,1800622.146,107177.6549,6846232.506,758747.9669,346830.1268,3012569.67,826297.0799,536659.6802,4700680.858,362758.8538,770647.8254,590232.2608,671563.8631,1929095.172,198419.5339,142276.743,848746.2253,885280.628,531816.2471,1054876.235,166253.6005
1919,Adjusted Gross Income,Adj Gross,19859491.45,133470.965,18862.034,61434.347,123704.361,981170.941,191001.999,347929.674,62901.249,166399.104,107362.976,219471.959,33164.366,65472.54,1662796.441,417323.251,527163.054,264971.649,215977.422,201753.808,112562.525,398672.772,1090808.058,665475.193,383920.683,101262.053,470443.311,108380.657,287457.592,20887.132,78565.318,828428.672,31587.99,3436343.179,161613.467,80190.946,1075115.926,242184.301,166240.606,1838002.395,146109.811,142688.832,133174.792,193909.353,643172.301,61913.436,46204.506,247658.373,325920.733,147949.092,337851.344,52463.959
1919,Consumer Price Index (CPI) 2014,CPI,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896,12.56034896
1920,Share of Total Wealth Earned by Richest 10%,RICH10,39.01411364,35.42598154,8.121933775,31.27434964,28.58528811,37.3320545,34.92392419,37.58535019,54.88590564,43.6178121,44.2730447,41.69177957,44.00799237,24.78108687,41.70296317,31.55022591,24.91500817,30.90356612,37.70839218,40.56972194,36.08796189,44.65623748,40.24599835,34.1997651,33.25956079,29.837068,45.06653586,31.13203798,28.90022578,30.47319499,33.23098117,41.74862606,39.54968664,47.90456641,33.99765088,29.95271715,36.12515701,38.1501466,30.09004295,38.67604487,39.92099682,29.45858233,25.62050761,42.28235798,39.72145726,29.86686149,39.25867032,37.22066144,29.73038139,27.44552163,36.05849527,20.88210538
1920,Share of Total Wealth Earned by Richest 5%,RICH5,28.32401964,27.69902927,4.367706685,20.52529143,22.69458066,26.6161857,24.26564197,27.11532804,39.83658516,31.72086925,32.29556134,32.15070228,33.28941432,16.03658453,30.93160752,21.54872863,17.15604066,21.56036063,28.43584896,30.08270148,25.42599792,32.59735319,29.71241845,24.62142621,23.42916288,23.54064165,33.11199371,19.67547478,20.05745796,19.28684866,23.15915299,30.32536935,26.91705282,36.72737276,27.65180773,20.38044623,26.04905828,27.83556135,21.03628537,28.77682698,30.47835507,23.72827195,17.45192424,32.88713568,27.59205663,19.65602979,28.25267872,26.21118712,20.04953398,18.97318023,25.54627143,13.50752222
1920,Share of Total Wealth Earned by Richest 1%,RICH1,14.82981937,12.42756514,1.2409586,8.486897379,9.867935514,13.04394952,11.41598515,14.45519992,21.49321549,16.77726315,15.69742207,15.18793793,19.13462971,5.898178864,16.33402885,9.928512635,7.309739783,9.347200596,13.49715094,14.5591201,12.23855901,17.28865556,16.85623416,13.20157294,11.86658563,11.30162614,17.26784274,7.934856088,8.750142536,6.945856023,11.12401727,15.97675989,10.34391509,21.45696433,14.36908076,7.789986966,13.7888525,13.77518135,9.855160712,16.23957265,18.27085109,10.91170759,6.888475597,16.38906329,12.54182922,8.501709531,13.90349868,12.40385202,8.663061573,9.329175495,12.90676707,5.505312417
1920,Share of Total Wealth Earned by Richest 0.5%,RICH05,11.14299479,8.958790223,0.860488394,5.813615395,6.920871465,9.361119248,8.197950906,10.68707486,16.21607728,12.41901971,11.36189826,11.19017503,15.54222542,3.847982815,12.06274792,7.237259561,4.815522848,6.533930442,9.730966128,10.73640529,9.000274324,12.75402532,12.80258839,10.0355281,8.723297296,7.960930182,12.75814336,5.440123243,5.936493452,4.4011112,8.134793588,11.84098449,6.857565061,16.39009037,10.97232139,5.177932833,10.32441145,10.11492409,7.155736354,12.49196914,14.24823373,7.812084129,4.556862238,11.97154126,9.159378169,5.926765338,10.40914504,8.989854023,6.081841815,6.951271499,9.303938269,3.766638775
1920,Share of Total Wealth Earned by Richest 0.1%,RICH01,5.357224888,4.10831961,0.336304789,2.471412253,3.106132721,3.979039195,3.777578921,4.639433398,7.735851031,5.734866528,5.034416652,5.345138502,8.822323591,1.453159318,5.571552716,3.274012337,1.69673693,2.774706074,4.181383004,4.950384076,4.165446307,5.678927319,6.013137873,5.07029714,4.067200173,3.722534188,5.741343727,2.308919706,2.275587955,1.484068951,3.677045679,5.438457143,2.644223287,8.049029591,5.864642641,1.931701703,4.815580095,4.855975485,3.297886304,6.226050978,7.236700072,3.608734384,1.6032192,5.383185088,4.292200343,2.382121553,5.109136818,3.898666576,2.653896939,3.234597626,4.139209749,1.496696497
1920,Share of Total Wealth Earned by Richest 0.01%,RICH001,1.662898156,1.122145148,0.080151574,0.507036484,0.870678137,0.962046737,1.221761212,1.131587866,2.345407788,1.52200591,1.478820553,1.473775367,2.808554047,0.324974442,1.633183572,0.840160975,0.35268944,0.659660766,0.982574091,1.328256211,1.306849463,1.481724625,1.759057458,1.932261576,1.116891422,1.092779064,1.457470829,0.780192011,0.506474547,0.283386386,0.88097678,1.627909216,0.562273742,2.80087366,2.339880091,0.358334916,1.432478588,1.47899247,1.1316298,1.96250111,2.31273876,0.94037635,0.315784342,1.301619196,1.193239435,0.48320708,1.565830212,0.929376097,0.807080381,0.738828567,1.002251807,0.350409842
1920,Average Income,Avg Inc,1364.856885,708.180996,4374.682357,1309.762949,872.5778025,1796.877502,1379.781405,1683.927004,952.8703816,1769.274632,922.9677114,680.2141799,1260.838941,1498.173977,1459.407961,1356.305006,2291.026284,1387.564235,863.6638841,1021.162336,1244.97181,1504.647948,1776.508484,1501.877406,1407.105122,650.8265942,973.0681478,1170.308932,1798.822719,1397.862113,1416.196592,1527.609073,776.4911666,1706.670999,777.158335,1101.121557,1446.897655,1177.855797,1598.587038,1527.102137,1693.280712,876.8077831,1667.915822,735.8796152,1102.321223,1391.044604,1104.163491,1005.079902,1548.212294,1730.402447,1187.577972,2144.957264
1920,Total Income,Total Inc,57199787.19,618009.7232,117507.5825,180194.191,585149.5631,2774618.744,546332.952,900046.7044,85104.35877,291926.5758,370663.256,733328.6223,142022.4591,258260.9291,3840203.755,1716214.897,2303084.97,1036743.608,809302.9579,682956.2783,397420.5234,838115.2765,2665664.361,2222528.472,1269591.929,450105.2291,1383727.945,280857.4075,936237.1438,52418.50402,263159.2997,1891403.435,111486.8146,7146118.695,684346.9173,254751.3186,3509445.524,898085.6059,556323.4002,5034746.691,398370.1931,525069.7361,408518.233,655231.6886,1923693.377,234654.1043,162506.7166,833305.7728,908817.0147,920399.7334,1212662.888,178351.111
1920,Adjusted Gross Income,Adj Gross,23735629.18,156604.933,19400.775,67280.486,118060.71,1329006.594,219277.184,451737.702,55633.321,208388.174,141105.124,228619.716,55572.896,67391.639,1836956.942,556061.991,631560.789,306413.429,243879.23,237109.145,143455.545,482195.448,1368406.648,895679.238,453212.241,83954.352,548130.178,109348.194,306362.706,25337.934,100431.539,977853.627,36923.12,4030623.696,163799.837,66188.434,1407388.003,295790.791,193652.281,2212178.029,180303.99,109246.657,103578.036,212600.105,720720.162,82278.389,59303.302,273235.229,375979.893,287729.46,436436.81,63244.529
1920,Consumer Price Index (CPI) 2014,CPI,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794,10.84376794
1921,Share of Total Wealth Earned by Richest 10%,RICH10,43.18105666,39.39069716,13.9931509,38.26056094,31.05350839,39.29774308,38.54310015,43.8610636,62.00509649,39.38623911,46.13584544,44.54951667,47.20368659,27.94083031,39.53032498,36.70153281,31.6071431,33.74900295,40.51195377,41.93578117,38.64482096,53.74187938,42.34503016,40.07267052,38.36042661,33.72498816,44.84095552,38.24395432,35.47208917,34.52226791,36.29785303,45.90295159,43.57911572,48.48693381,36.56874959,34.52360672,41.37677426,41.32382855,32.65317453,40.89154959,42.52986402,34.20162901,32.87748502,44.9219861,43.67319881,34.92410547,41.22960817,40.81282499,38.96624033,32.83885524,38.34851252,24.61947467
